skill_id,skill
1507,Organizational Chart
1508,Organizational Development
1509,Construction Management
1510,Linearity
1511,Schedule (Project Management)
1512,Path (Variable)
1513,Linear Scheduling Method
1514,Earned Value Management
1515,Cost Control
1516,Cash Flow Management
1517,Cost Estimate
1518,Present Value
1519,Spatial Data Analysis
1520,Qualitative Data Analysis
1521,Data Documentation
1522,Geophysical Data
1523,Data Analysis Software
1524,Statistical Process Control
1525,Data Warehouse Development
1526,Data Warehousing
1527,Data Warehouse Processing
1528,Digital Native
1529,Business Ecosystem
1530,Innovation Game
1531,Digital Footprint
1532,Financial Services Companies
1533,Strategic Partnerships
1534,Banking
1535,Hypercompetition
1536,Insurance
1537,Financial Regulation
1538,Conspicuous Consumption
1539,Foreign Branding
1540,New Media
1541,Self-Esteem
1542,Relationship Marketing
1543,Coping With
1544,Strategic Alliances
1545,Franchising
1546,Business Failures
1547,Marketing Research
1548,Gift
1549,Stewardship
1550,Receiving
1551,Advertising Mail
1552,Tax Deduction
1553,Operating Budget
1554,Capital Structure
1555,Money Flow Index
1556,Product Design
1557,Emerging Markets
1558,Foreign Direct Investment
1559,First-Mover Advantage
1560,Global Value Chain
1561,Market Analysis
1562,Business Case
1563,Decision Support System
1564,Predictive Analytics
1565,Patient Experience
1566,Hotel Management
1567,Distribution (Business)
1568,Revenue Management
1569,Hospitality Management
1570,Chi-Squared Distribution
1571,Pricing Strategies
1572,Yield Management
1573,Demand Management
1574,Demand Generation
1575,Bid Manager
1576,Independent Director
1577,Mind Map
1578,Social Marketing
1579,Interpolation
1580,Online Shopping
1581,Strategic Development
1582,Security Compliance
1583,Computer Performance
1584,Cloud Computing Security
1585,Product Development
1586,Workspace
1587,Message
1588,Organizational Communication
1589,Customer Value Proposition
1590,Industrial And Organizational Psychology
1591,Process Mapping Tools
1592,Case Preparation
1593,Sales Proposal
1594,Lead Time Reduction
1595,Sourcing Support
1596,Worksheet
1597,Intangibles
1598,Cost Benefit Analysis
1599,Outsourcing
1600,Student'S T-Distribution
1601,Virtual Class
1602,Large-Group Communication
1603,Total Cost Of Ownership
1604,Pointing Device Gesture
1605,Demand Modeling
1606,Recession
1607,Fiscal Policy
1608,Unemployment
1609,Monetary Policy
1610,Inflation
1611,Unsupervised Learning
1612,Deep Learning
1613,Corporate Sustainability
1614,Circular Economy
1615,Negotiation Theory
1616,Mechanical Engineering
1617,Industrial Design
1618,Pdca
1619,Systems Analysis
1620,Sipoc
1621,Grey Market
1622,Store Brand
1623,Business Development
1624,Interest
1625,Value Capture
1626,Project Management Professional
1627,Microeconomics
1628,Act Up
1629,Scanning
1630,Executive Officer
1631,Business Research
1632,Procurement Principles
1633,Global Procurement
1634,Procurement Contracts
1635,Procurement System
1636,Team Building
1637,Transporting
1638,Investing Online
1639,Private Equity
1640,Loyalty Program
1641,Data-Informed Decision-Making
1642,Leverage (Finance)
1643,Green Marketing
1644,Consumer Electronics
1645,Time Horizon
1646,Treatment And Control Groups
1647,Reduced Cost
1648,Correlation Does Not Imply Causation
1649,Go To Market
1650,Fiscal Year
1651,Visual Basic
1652,Biomedical Engineering
1653,Open Collaboration
1654,Open Space Technology
1655,Diffusion Of Innovations
1656,Open-Source Robotics
1657,Communication In Small Groups
1658,Capital Employed
1659,Return On Capital
1660,Strategic Sourcing
1661,Investment Decisions
1662,Product Strategy
1663,Employee Engagement
1664,People Management
1665,Adoption
1666,Critical Success Factor
1667,Accenture
1668,Price War
1669,Catia
1670,Brand Management
1671,Branding Communication
1672,Brand Awareness
1673,Brand Strength Analysis
1674,Rowing
1675,Interest Rate
1676,Touchpoint
1677,Prototype-Based Programming
1678,Global Supply Chain Management
1679,Research Methods
1680,Usability
1681,Digital Sales
1682,Gross Income
1683,International Sales
1684,Hashtags
1685,Pension Tax Simplification
1686,Path Dependence
1687,Green Strategy
1688,Just-In-Time Manufacturing
1689,Multicloud
1690,Long Reach Ethernet
1691,Leadership Style
1692,Self-Selection Bias
1693,Product Differentiation
1694,Cheating
1695,Market Power
1696,Artificial Neural Networks
1697,Run-Length Encoding
1698,Dropdown Menu
1699,Graphs
1700,Sales Opportunities
1701,Global Marketing
1702,Tutor
1703,Market Conditions
1704,Drop Shipping
1705,Purchasing
1706,Home Directory
1707,Mortgage
1708,Mortgage Loan
1709,Well-Formed Formula
1710,Future Value
1711,Strategic Communication
1712,Conformity
1713,Purchasing Management
1714,Product Information Management
1715,Verification And Validation
1716,Authorization
1717,Html
1718,Dynamic Html
1719,Divestment
1720,Corporate Headquarters
1721,Undertakings For Collective Investment In Transferable Securities Directive 2009
1722,Amsterdam Ordnance Datum
1723,Systems Development Life Cycle
1724,Patent Law
1725,Customer Relationship Management
1726,Intrapreneurship
1727,Workload
1728,Kanban
1729,Agile Software Development
1730,Time Limit
1731,Interim Management
1732,Constraint Algorithm
1733,Maturity (Finance)
1734,Data Quality
1735,Enterprise Information Management
1736,Working Capital
1737,Situation Analysis
1738,Financial Management
1739,Budget Development
1740,Process Mapping
1741,Recurrent Neural Network
1742,Speech Recognition
1743,Handwriting Recognition
1744,Natural Language Processing
1745,Ethics Of Artificial Intelligence
1746,Quantitative Marketing Research
1747,Sigchi
1748,Operations Research
1749,Marketing Consulting
1750,Product Research
1751,Technology Research
1752,Marketing Psychology
1753,Technical Feasibility
1754,Legal Project Management
1755,Property Evaluation
1756,Intellectual Capital Management
1757,Scientific Management
1758,Master Of Science In Project Management
1759,Intellectual Capital
1760,User Story
1761,Litigation Public Relations
1762,Administration Management
1763,Subscriber Identity Module
1764,Visa Inc.
1765,Confession
1766,Wireless Network Interface Controller
1767,Cloud Platforms
1768,Google Cloud Platform
1769,Low Latency
1770,Stress
1771,Environmental Factor
1772,Weighting
1773,Connected Car
1774,How We Decide
1775,Smart Mob
1776,Standards Organization
1777,Voting
1778,Hubspot
1779,E-Types
1780,Competitive Intelligence
1781,Sales Intelligence
1782,Intelligence Analysis
1783,Sales Calls
1784,Sales Operations
1785,Resource Allocation
1786,Retail Channel
1787,Marketing Management
1788,Cause Marketing
1789,Supplier Selection
1790,Hierarchical Organization
1791,Cost Leadership
1792,Growth Share Matrix
1793,Trade Finance
1794,Supply Chain Sourcing
1795,Supplier Evaluation
1796,Sourcing Best Practices
1797,Style Sheets
1798,Html And Css
1799,Css
1800,Debugging
1801,Web Application
1802,Web Page
1803,Object Model
1804,Document Object Model
1805,Object (Computer Science)
1806,Observer Pattern
1807,Front And Back Ends
1808,Universal Windows Platform Apps
1809,Mature Technology
1810,Entrepreneurship Ecosystem
1811,Creative Entrepreneurship
1812,Product/Market Fit
1813,Minimum Viable Product
1814,Customer Analysis
1815,Weighted Average Cost Of Capital
1816,Return On Investment
1817,Net Present Value
1818,Active Management
1819,Venture Capital
1820,Investment Fund
1821,Opportunity Identification
1822,Due Diligence
1823,Angel Investor
1824,Convertible Bond
1825,Venture Capital Financing
1826,Problem Finding
1827,Lean Startup
1828,B2B E-Commerce
1829,Media Campaigns
1830,Social Media Campaigns
1831,Personal Finance
1832,Marketing Channel
1833,Talent Management System
1834,Dissent
1835,Entrepreneurial Leadership
1836,Financial Forecast
1837,Go-To-Market Strategy
1838,Concept Development
1839,Impact Investing
1840,Analyse Financière
1841,Social Impact Bond
1842,Bonds (Finance)
1843,Forts
1844,"Cut, Copy, And Paste"
1845,Portfolio (Finance)
1846,Restaurant Management
1847,Elementary Mathematics
1848,Brand Marketing
1849,Brand Equity
1850,Gross Margin
1851,Legal Advertising
1852,Mailchimp
1853,Growth Hacking
1854,Cash Flow Forecasting
1855,Economic Development
1856,Mentorship
1857,Support Group
1858,Choice
1859,Investment Banking
1860,Funding Options
1861,Revenue Operations
1862,Moscow Method
1863,Impact Evaluation
1864,Social Return On Investment
1865,Asset Liability Management
1866,Direct Selling
1867,Food Security
1868,Farm
1869,Agricultural Products
1870,Calibration
1871,Maintenance
1872,3D Printing
1873,Checklist
1874,Sales Cycle
1875,Sales Effectiveness
1876,Business Administration
1877,Population
1878,Instructional Design
1879,Social Work
1880,Effectuation
1881,Trade-Off
1882,Printmaking
1883,Efficient Frontier
1884,New Product Development
1885,Behalf
1886,Scope (Project Management)
1887,Entertainment Management
1888,Travel Management
1889,Project Scope Definition
1890,Development Communication
1891,Marketing Content Development
1892,Leadership Development
1893,Ux Wireframes
1894,Quantum Computing
1895,Bargaining
1896,Retail Management
1897,Rapport
1898,Solidworks
1899,Green Energy
1900,Green Building
1901,Renewable Energy
1902,Entrepreneurial Finance
1903,Internal Entrepreneur
1904,Media Planning
1905,Lesson Plan
1906,Corporate Social Entrepreneurship
1907,Printer (Computing)
1908,Manufacturing Processes
1909,Advent
1910,Supervision
1911,Alt-A
1912,Client Representation
1913,Social Project Management
1914,Little B (Programming Language)
1915,Creed & Company
1916,Throughput (Business)
1917,Product Concept
1918,Group Processes
1919,User Journey
1920,Marketing Design
1921,Chain-Ladder Method
1922,Poser
1923,Economic Evaluation
1924,D (Data Language Specification)
1925,Experience Curve Effects
1926,3D Scanner
1927,Chemical Engineering
1928,Mir
1929,Qa & Ux Manager
1930,Microfinance
1931,Project Team
1932,Social Support
1933,Social Venture Capital
1934,Exit Strategy
1935,Impact Assessment
1936,Solid Waste Management
1937,Business Design
1938,Budgeted Cost Of Work Performed
1939,Kiss Principle
1940,Personality
1941,Gantt Chart
1942,Hype Cycle
1943,Value Network
1944,Customer Engagement
1945,Learning Styles
1946,Crowding
1947,Enterprise Value
1948,Capital Adequacy Ratio
1949,Capital Asset
1950,Capital Requirement
1951,Discounting
1952,Effective Interest Rate
1953,Annuity
1954,Financing Cost
1955,Valuation (Finance)
1956,Financial Literacy
1957,Financial Statement Analysis
1958,Statement Analysis
1959,Performance Analysis
1960,Capitalization Table
1961,Credit
1962,Peer-To-Peer Lending
1963,Liquidation
1964,Footprint
1965,One-Way Function
1966,Cryptographic Hash Function
1967,Hashing
1968,Symmetric-Key Algorithm
1969,Encryption
1970,Econometrics
1971,Value At Risk
1972,Financial Risk Management
1973,Financial Risk
1974,Internal Audit
1975,Credit Rating Agencies
1976,Financial Intermediary
1977,Price Discovery
1978,Commodity Markets
1979,Foreign Exchange
1980,Capital Market
1981,Underlying (Finance)
1982,Systematic Risk
1983,Expected Return
1984,Report Analysis
1985,Key Market
1986,Stock Market
1987,Mathematical Finance
1988,Market Correction
1989,Market Anomaly
1990,Consumer Debt
1991,Government Debt
1992,Financial Problems
1993,Problem Statement
1994,Flow (Psychology)
1995,Investment Strategy
1996,Efficient-Market Hypothesis
1997,Financial Plan
1998,Leveraged Buyout
1999,Credit Risk
2000,Buyout
2001,Currency Trading
2002,Bond Market
2003,Market Portfolio
2004,Capital Market Line
2005,Cognitive Bias
2006,Behavioral Finance
2007,Mental Accounting
2008,Loss Aversion
2009,Ambiguity Aversion
2010,Base Rate Fallacy
2011,Value Investing
2012,Index Fund
2013,Asset Allocation
2014,Hedge (Finance)
2015,Arithmetic
2016,Portfolio Optimization
2017,Preference
2018,Credit Cards
2019,Payment Systems
2020,Fintech In India
2021,Business Consulting
2022,Virtual Private Networks
2023,Economic Capital
2024,Pro Forma
2025,Global Financial Crisis
2026,Global Financial System
2027,Shadow Banking System
2028,Consensus (Computer Science)
2029,Financial System
2030,Proof-Of-Stake
2031,Insurance Companies
2032,Open Banking
2033,Financial Crisis Of 2007 08
2034,Perpetuity
2035,Loan
2036,Bond Valuation
2037,Average Cost Method
2038,Diversification (Finance)
2039,Health Insurance
2040,Medical Device
2041,Medical Devices
2042,Healthcare Management
2043,Accountable Care Organization
2044,Physician
2045,Primary Care Physician
2046,Physicians
2047,Healthcare Delivery Systems
2048,Patient
2049,Specialty Care
2050,Pharmaceutical Industry
2051,Pharmaceutical Marketing
2052,Clinical Trials
2053,Medical Technology
2054,Clinical Trial
2055,Trial Design
2056,Health Care
2057,Efficacy
2058,Voice Of The Customer
2059,Probability
2060,Interval Estimation
2061,Randomness
2062,Standard Deviation
2063,Point Estimation
2064,Categorical Variable
2065,Null Hypothesis
2066,Central Tendency
2067,Stock Valuation
2068,Portfolio Construction
2069,Event Study
2070,Investment Management
2071,Modern Portfolio Theory
2072,Sharpe Ratio
2073,Tracking Error
2074,Risksystem
2075,Wealth Management
2076,Equity (Finance)
2077,Investment Style
2078,Portfolio Theories
2079,Rate Of Return
2080,Investment Policy
2081,Tactical Asset Allocation
2082,Rebalancing Investments
2083,Portfolio Investment
2084,Python Programming
2085,Covariance Matrix
2086,Covariance
2087,Cross-Validation (Statistics)
2088,Loss Function
2089,Peterson'S Algorithm
2090,Economic Data
2091,Text Mining
2092,Bootstrap Aggregating
2093,Prior Probability
2094,Tf Idf
2095,Sentiment Analysis
2096,Externality
2097,Real Income
2098,Price Level
2099,Economic Policy
2100,Aggregate Income
2101,Aggregate Expenditure
2102,Economic Value Added
2103,Computerized Accounting
2104,Accounting Regulations
2105,Generally Accepted Accounting Principles (Gaap)
2106,Gift Accounting
2107,Ifrs 9
2108,Show Me!
2109,Derivative (Finance)
2110,Financial Engineering
2111,Variance
2112,Federal Funds Rate
2113,Interest Rate Derivative
2114,Rate Risk
2115,Interest Rate Risk
2116,Options Strategies
2117,Valuation Of Options
2118,Business Valuation
2119,Accuracy And Precision
2120,Miller
2121,Private Equity Fund
2122,Sortino Ratio
2123,Stock Split
2124,Risk-Free Interest Rate
2125,Jensen'S Alpha
2126,Seeks
2127,Behavioral Decision
2128,Cost Allocation
2129,Profit Analysis
2130,Contribution Margin
2131,Forensics
2132,Fraud Investigation
2133,Forensic Accounting
2134,Fraud Deterrence
2135,Fraud Detection
2136,Profit Margin
2137,Finance Charge
2138,Syndicated Loan
2139,Borrowing Base
2140,Interest Rate Swap
2141,Commercial Credit Reporting
2142,Total Absorption Costing
2143,Fixed Income Securities
2144,Current Yield
2145,Fixed Income
2146,Sql
2147,Planner (Programming Language)
2148,Marketing Intelligence
2149,Yield Curve
2150,Forward Rate
2151,Coupon (Bond)
2152,Forward Price
2153,Money Market
2154,Stochastic Calculus
2155,Director-General
2156,Standard Accounting Practice
2157,Moving Average
2158,Moving-Average Model
2159,Infrastructure Investment
2160,Socially Responsible Investing
2161,Software Testing
2162,Extract
2163,Probability Of Default
2164,Expected Loss
2165,Market Risk
2166,Credit Default Swap
2167,Margin At Risk
2168,Credit Valuation Adjustment
2169,Single-Loss Expectancy
2170,Equity Value
2171,Public Float
2172,Https
2173,Volatility Smile
2174,Algorithmic Trading
2175,Invoicing
2176,Specific Risk
2177,Bond Credit Rating
2178,Zero-Coupon Bond
2179,Money Management
2180,Hedge Funds
2181,Par Value
2182,Net Profit
2183,Child Benefit
2184,Negative Income Tax
2185,Digital Signature
2186,Policy Research
2187,Safety
2188,Baby Bonus
2189,Personal Budget
2190,Professional Development
2191,Regulatory Compliance
2192,Non-Bank Financial Institution
2193,Voting Interest
2194,Netting
2195,House Plan
2196,Analysis Of Variance
2197,Cash Is King
2198,Elisa
2199,Das Kapital
2200,Presales
2201,Market Penetration
2202,Market Share
2203,Trading Strategy
2204,Post-Earnings-Announcement Drift
2205,Discipline
2206,F1 Score
2207,Algorithmics
2208,Backtesting
2209,Standard Score
2210,Expected Utility Hypothesis
2211,Market Liquidity
2212,High-Yield Debt
2213,Deal Transaction
2214,Discounted Cash Flow
2215,Earnings Per Share
2216,External Financing
2217,Sustainable Growth Rate
2218,Payback Period
2219,Request For Proposal
2220,Activity Based Costing
2221,Coefficient
2222,Resilience
2223,Stress Management
2224,Cultural Intelligence
2225,Family
2226,Career Counseling
2227,Adaptability
2228,Self-Help
2229,Social Cognitive Theory
2230,Self-Awareness
2231,Project Management Body Of Knowledge
2232,Project Cost Management
2233,Project Risk Management
2234,Project Design
2235,Business Agility
2236,Change Management (Engineering)
2237,Agile Leadership
2238,Personal Information Management
2239,Intergenerational Equity
2240,Sustainability Accounting
2241,Green Design
2242,Social Accounting
2243,Global Reporting Initiative
2244,Emissions Trading
2245,Carbon
2246,Emotional Competence
2247,Management Theory
2248,Control (Management)
2249,Competence (Human Resources)
2250,Vision Statement
2251,Oral Communication
2252,Engineering Leadership
2253,I-Message
2254,Crisis Communication
2255,Interpersonal Relationships
2256,Concision
2257,Engineering Management
2258,Product Planning
2259,Scope Statement
2260,Value Premium
2261,Multidisciplinary Approach
2262,Channel Use
2263,Sports
2264,Sports Analytics
2265,Topic And Comment
2266,Paving
2267,Data Science
2268,Decision Management
2269,Human Communication
2270,Wimax
2271,Team Leader
2272,Organizational Behavior
2273,Forensic Psychology
2274,Anxiety
2275,Formal Organization
2276,Procurement Practices
2277,Procurement Planning
2278,Category Management
2279,Supplier Management
2280,Procurement Negotiations
2281,Assertiveness
2282,Decision Model
2283,Operational Analysis
2284,Hr Strategy
2285,Human Resource Management System
2286,Job Analysis
2287,Harassment
2288,Staffing
2289,Expectancy Theory
2290,Concept Testing
2291,Volunteer Management
2292,Opentext
2293,Service Review
2294,Subversive Proposal
2295,Build Operate Transfer
2296,Audit Committee
2297,News Management
2298,Program Planning
2299,Deception
2300,Human Error Assessment And Reduction Technique
2301,Incentive
2302,Risk Management Framework
2303,Enterprise Risk Management
2304,Consensus Decision-Making
2305,Compassion
2306,Career Development
2307,Ibm Tpns
2308,Government Budget Balance
2309,Appreciative Inquiry
2310,Interpersonal Conflict
2311,Proactivity
2312,Smart Criteria
2313,Employee Motivation
2314,Leadership Dynamics
2315,Divorce
2316,Definition Of The Situation
2317,Community Engagement
2318,Triple Bottom Line
2319,Community Development
2320,Needs Assessment
2321,Job Design
2322,Diversity (Business)
2323,Meaning-Making
2324,Organizational Conflict
2325,Presentation Design
2326,Community Management
2327,Applicant Tracking System
2328,Paycheck
2329,Rankings
2330,Smart City
2331,Program Management
2332,Communications Technology
2333,Network Model
2334,Job Performance
2335,Sap Hr (Human Resource Management)
2336,Diversity Training
2337,Process Modeling
2338,Lucidchart
2339,Critical Path Method
2340,Precedence Diagram Method
2341,Shareholder Value
2342,Vitality Curve
2343,Sponsorships
2344,Video Design
2345,Customer Loyalty Programs
2346,Digitizing
2347,Software Project Management
2348,Decision Theory
2349,Energy Systems
2350,Urban Planning
2351,Traffic Management
2352,City Management
2353,Window Blind
2354,Lean Project Management
2355,Translation
2356,Committee
2357,Corporate Action
2358,Corporate Directors
2359,Microsoft Access
2360,Ripple Effect
2361,Survey Design
2362,Wholesaling
2363,Rippling
2364,Fare
2365,Use Case
2366,Employee Relations
2367,Group Work
2368,Group Development
2369,A T.I.M.E.
2370,Workshops
2371,Information Design
2372,Self-Motivation
2373,Social Capital
2374,Goal Setting
2375,Stationary Process
2376,Autoregressive Model
2377,Time Series
2378,Affinity Analysis
2379,Data Clustering Algorithms
2380,Nearest Neighbor Search
2381,K-Means Clustering
2382,Statistical Classification
2383,Recommender Systems
2384,Form Building
2385,Respondent
2386,Unix
2387,Cultural Bias
2388,Ethanol
2389,Cultural Divide
2390,Cultural Learning
2391,Low Culture
2392,Symbiosis
2393,Hospitality Management Studies
2394,Media Development
2395,Executive Sponsor
2396,Development Director
2397,Smart Grid
2398,Fingerprints
2399,Software Development Process
2400,Disintermediation
2401,Chief Innovation Officer
2402,Risk Pool
2403,Supply Chain Costs
2404,Supply Chain Risk Management
2405,Matching
2406,Combine
2407,Switches
2408,Consumer Neuroscience
2409,Term (Time)
2410,Interrupts
2411,A/B Testing
2412,Conjoint Analysis
2413,Network Analysis
2414,Birds Eye
2415,Cure
2416,My Own Country
2417,Social Network Analysis
2418,Closed-Form Expression
2419,Old Media
2420,Pareto Chart
2421,Box Plot
2422,Histogram
2423,Model-Based Systems Engineering
2424,Mbase
2425,Powtoon
2426,Educational Materials
2427,Human Sexuality
2428,Prejudice And Discrimination
2429,Gender Inequality
2430,Intrapersonal Communication
2431,Stock Market Simulator
2432,Exit (System Call)
2433,Univariate
2434,Curse Of Dimensionality
2435,Dependent And Independent Variables
2436,Dimensionality Reduction
2437,Univariate Analysis
2438,Strategic Leadership
2439,Management Consultants
2440,Internal Communications
2441,Customer Relationship Management Software
2442,Norma
2443,Nursing Informatics
2444,Informatics
2445,Nursing
2446,Social Influence
2447,Case Competition
2448,Change Control
2449,Budget Estimation
2450,B2B Sales
2451,Product Marketing
2452,Outside Sales
2453,Expense Management
2454,Sales Quota
2455,Territory Management
2456,Sales Territory
2457,Market Manipulation
2458,Training Materials
2459,Green Belt
2460,Six Sigma Green Belt
2461,Process Control
2462,Experimental Design
2463,Complex Adaptive System
2464,Organizational Psychology
2465,Blindspots Analysis
2466,Counseling Psychology
2467,Continuous Delivery
2468,Devops
2469,Kubernetes
2470,Wilmagate
2471,Continuous Integration
2472,Critical Graph
2473,Organizational Theory
2474,Management Development
2475,Project Portfolio Management
2476,Organizational Performance
2477,Line Management
2478,Customer Analytics
2479,Interruption Marketing
2480,Positioning (Marketing)
2481,Business Marketing
2482,Content Strategy
2483,Blogging
2484,Video Blog
2485,Lifestyle Trends And Media
2486,Advertising Campaigns
2487,Search Engine Optimization
2488,Digital Advertising
2489,Contextual Advertising
2490,Search Algorithm
2491,Pay Per Click
2492,Coffee (Cinema 4D)
2493,Native Advertising
2494,Product Placement
2495,Promotion (Marketing)
2496,Mobile Marketing
2497,Brick And Mortar
2498,Augmented Reality
2499,Coloured Book Protocols
2500,Trade Marketing
2501,Content Development
2502,Public Relations
2503,Brand Pricing
2504,Value Of Information
2505,Probability Distribution
2506,Choice Modelling
2507,Marketing Mix Modeling
2508,Factor Analysis
2509,Perceptual Mapping
2510,Social Media Measurement
2511,Media Monitoring
2512,Data Mining
2513,Social Media Analytics
2514,Logistic Regression
2515,Regression Validation
2516,Brand Architecture
2517,Brand Engagement
2518,Dynamic Pricing
2519,Market Dynamics
2520,Retailing
2521,Marketing Myopia
2522,Strategic Alignment
2523,Dominant Design
2524,International Finance
2525,Business To Many
2526,Variable Pricing
2527,Viral Marketing
2528,Pricing Analysis
2529,Category Targets
2530,Primary Research
2531,Secondary Research
2532,Observational Techniques
2533,Quantitative Research
2534,Interpreting Notes
2535,Focus Group
2536,Qualitative Research
2537,Copy Testing
2538,Word-Of-Mouth Marketing
2539,Social Networking
2540,Digital Branding
2541,Advertising Terminology
2542,Sostac
2543,Social Network Advertising
2544,Psychological Pricing
2545,Channel Management
2546,Integrated Marketing Communications
2547,Advertising Management
2548,Buyer Decision Process
2549,Buying Decision Process
2550,Promotional Mix
2551,E-Nable
2552,Multi-Level Marketing
2553,Frequency Capping
2554,Budget Management
2555,Webcams
2556,Algorithms
2557,Marketing Materials
2558,Promotional Merchandise
2559,Google Analytics
2560,Product Sales
2561,Bose Einstein Statistics
2562,Conversion Tracking
2563,Group Key
2564,Noise
2565,Principal Component Analysis
2566,No Frills
2567,Feature Selection
2568,Types Of Branding
2569,Sponsor (Commercial)
2570,Java Code Coverage Tools
2571,Commodities
2572,Service Management
2573,Brand Loyalty
2574,Historical Cost
2575,Market Sector
2576,Cobra Administration
2577,Mixed Reality
2578,Sport Communication
2579,Press Release
2580,Checklists
2581,Style Guide
2582,Customer Lifetime Value
2583,Stata
2584,Social Media Influencers
2585,Display Devices
2586,Display Campaigns
2587,Prevention
2588,Line Chart
2589,Visual Basic .Net
2590,Web Analytics
2591,Workaround
2592,Google Adsense
2593,Keyword Research
2594,Project Networks
2595,Eye Tracking
2596,Neuromarketing
2597,Heart Rate Variability
2598,Heart Rate
2599,Arousal
2600,Marketing Copy
2601,Design Expert
2602,Digital Distribution
2603,Feasibility Study
2604,Product Lining
2605,Brand Design
2606,Email Marketing Campaign
2607,Email Campaigns
2608,Return On Marketing Investment
2609,Boosting (Machine Learning)
2610,Scheduling (Production Processes)
2611,Production Schedules
2612,Media & Citizenship
2613,Uniform Resource Locator
2614,Mobile Web
2615,Website Builder
2616,Price Optimization
2617,Willingness To Pay
2618,Value-Based Pricing
2619,Gleaning
2620,Semantics
2621,Seo Audit
2622,Content Audit
2623,Social Media Tools
2624,Engagement Marketing
2625,Marketing Automation
2626,Mass Media
2627,Cold Calling
2628,Mass Marketing
2629,Shopping
2630,Go (Programming Language)
2631,Rfm (Customer Value)
2632,Sap Erp
2633,Digital Master
2634,Digital Media Player
2635,Digital Environment
2636,Digital Recording
2637,Digital Watermarking
2638,Digital Imaging
2639,Image Retrieval
2640,Computer Vision
2641,Image Processing
2642,Convolution
2643,Object Detection
2644,Image Segmentation
2645,Convolutional Neural Network
2646,Gaussian Process
2647,Bayesian Optimization
2648,Tracking System
2649,Bayesian
2650,System Requirements
2651,Application Layer
2652,Digital Currency
2653,Hash Function
2654,Password
2655,String (Computer Science)
2656,Multiple Histories
2657,C Process Control
2658,Data Sharing
2659,Authentication
2660,Data Structures
2661,Gossip Protocol
2662,Failure Detector
2663,Distributed Computing
2664,Reliable Multicast
2665,Mapreduce
2666,Multicast
2667,Distributed Algorithm
2668,Gossip
2669,File System
2670,Sed
2671,Apache Zookeeper
2672,Distributed File Systems
2673,Mutual Exclusion
2674,Sensor Network
2675,Combinatorial Search
2676,Laravel
2677,Bioinformatics
2678,C++
2679,Algorithmic Paradigm
2680,Combinatorial Algorithms
2681,Stress Testing
2682,Greedy Algorithm
2683,Divide And Conquer Algorithms
2684,Algorithm Design
2685,Dynamic Programming
2686,Random Binary Tree
2687,Binary Tree
2688,Red Black Tree
2689,Parse Tree
2690,Search Tree
2691,Binary Search Algorithm
2692,Splay Tree
2693,Binary Search Tree
2694,Priority Queue
2695,Hash Table
2696,Link/Cut Tree
2697,Tree Traversal
2698,2 3 Tree
2699,Steiner Tree Problem
2700,Dijkstra'S Algorithm
2701,Graph Algorithms
2702,Graph Theory
2703,Graph Traversal
2704,Breadth-First Search
2705,Bellman Ford Algorithm
2706,Sorting Algorithm
2707,Hyperparameter
2708,Metaheuristics
2709,Automated Business Process
2710,Partial Sorting
2711,Pattern Matching
2712,Algorithms On Strings
2713,Suffix Array
2714,Burrows Wheeler Transform
2715,Knuth Morris Pratt Algorithm
2716,Arrays
2717,Suffix Tree
2718,Np-Completeness
2719,Maximum Flow Problem
2720,Linear Programming
2721,Dna Sequencing
2722,Genomics
2723,Dna
2724,K-Mer
2725,Gene
2726,Assembly (Programming)
2727,Approximation Error
2728,Visual Basic For Applications (Vba)
2729,Combo Box
2730,Functional Programming
2731,Apache Spark
2732,Apache
2733,Scala Programming
2734,Unified Parallel C
2735,Genetic Algorithms
2736,Booting
2737,Ipython
2738,Temporal Logic
2739,Cognitive Linguistics
2740,Proof Theory
2741,Discrete Mathematics
2742,Mathematics
2743,Mathematical Induction
2744,Mathematical Logic
2745,Permutations
2746,Probability Theory
2747,Combination
2748,Random Variable
2749,Combinatorics
2750,Equiprobability
2751,Graph Coloring
2752,Stable Marriage Problem
2753,Planar Graphs
2754,Ramsey'S Theorem
2755,Eulerian Path
2756,Cryptographic Algorithms
2757,Modular Exponentiation
2758,Number Theory
2759,Integer Factorization
2760,Primality Tests
2761,Branch And Bound
2762,Approximation Algorithm
2763,Approximation
2764,Travelling Salesman Problem
2765,Syntax
2766,Data Type
2767,C Programming
2768,C Syntax
2769,Reinforcement Learning
2770,Classical Mechanics
2771,Factorial
2772,Automaton
2773,Kotlin (Programming Language)
2774,Computational Problem
2775,Problem Description Writing
2776,Machine Vision
2777,Binocular Vision
2778,Edge Detection
2779,Matrix Representation
2780,Mental Images
2781,Evolutionary Processes
2782,Evolutionary Algorithms
2783,Bioinformatics Analysis
2784,Load Balancing
2785,Polynomial
2786,Hindley Milner Type System
2787,Polynomial-Time Approximation Scheme
2788,Lambda Cube
2789,Binary Decision Diagram
2790,Boolean Algebra
2791,3D Lookup Table
2792,Logic Gate
2793,Sigma-Algebra
2794,Python Syntax And Semantics
2795,Type Variable
2796,While Loop
2797,Algorithmic Art
2798,Computational Thinking
2799,Human Trafficking
2800,Epidemiology
2801,Nested Function
2802,Recursion
2803,Computer Data Storage
2804,Multiple Recursion
2805,Maximal Independent Set
